Diabetic retinopathy diagnosis using multichannel generative adversarial network with semisupervision,https://ieeexplore.ieee.org/abstract/document/9062342/,"S Wang, X Wang, Y Hu, Y Shen, Z Yang… - IEEE Transactions …, 2020 - ieeexplore.ieee.org"
A Comparison of Two-Stage Classifier Algorithm with Ensemble Techniques On Detection of Diabetic Retinopathy,https://ieeexplore.ieee.org/abstract/document/9425129/,"AT Nagi, MJ Awan, R Javed… - … on Artificial Intelligence …, 2021 - ieeexplore.ieee.org"
Explainable Artificial Intelligence Enabled TeleOphthalmology for Diabetic Retinopathy Grading and Classification,https://www.mdpi.com/1806034,"M Obayya, N Nemri, MK Nour, M Al Duhayyim… - Applied Sciences, 2022 - mdpi.com"
A comparative analysis of classification algorithms in diabetic retinopathy screening,https://ieeexplore.ieee.org/abstract/document/8167934/,"S Mohammadian, A Karsaz… - 2017 7th International …, 2017 - ieeexplore.ieee.org"
The evolution of diabetic retinopathy screening programmes: a chronology of retinal photography from 35 mm slides to artificial intelligence,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7381763/,"J Huemer, SK Wagner, DA Sim - Clinical Ophthalmology (Auckland …, 2020 - ncbi.nlm.nih.gov"
Extensive analysis of machine learning algorithms to early detection of diabetic retinopathy,https://www.sciencedirect.com/science/article/pii/S221478532038531X,"SS Reddy, N Sethi, R Rajender, G Mahesh - Materials Today: Proceedings, 2020 - Elsevier"
Application of artificial intelligence in ophthalmology,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6133903/,"XL Du, WB Li, BJ Hu - International journal of ophthalmology, 2018 - ncbi.nlm.nih.gov"
Diabetic retinopathy detection using deep convolutional neural networks,https://ieeexplore.ieee.org/abstract/document/7914977/,"D Doshi, A Shenoy, D Sidhpura… - … , Analytics and Security …, 2016 - ieeexplore.ieee.org"
The contribution of AI in the detection of the Diabetic Retinopathy,https://ieeexplore.ieee.org/abstract/document/9313541/,"E Vocaturo, E Zumpano - 2020 IEEE International Conference …, 2020 - ieeexplore.ieee.org"
Digital image processing software for diagnosing diabetic retinopathy from fundus photograph,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6475101/,"T Ratanapakorn, A Daengphoonphol… - Clinical …, 2019 - ncbi.nlm.nih.gov"
Automated microaneurysms detection for early diagnosis of diabetic retinopathy: A Comprehensive review,https://www.sciencedirect.com/science/article/pii/S2666990021000124,"V Mayya, S Kamath, U Kulkarni - Computer Methods and Programs in …, 2021 - Elsevier"
Observations and lessons learned from the artificial intelligence studies for diabetic retinopathy screening,https://jamanetwork.com/journals/jamaophthalmology/article-abstract/2734989,"DSW Ting, L Carin, MD Abramoff - JAMA ophthalmology, 2019 - jamanetwork.com"
Transfer learning with convolutional neural networks for diabetic retinopathy image classification. A review,https://www.mdpi.com/666280,"I Kandel, M Castelli - Applied Sciences, 2020 - mdpi.com"
KC Santosh,/citations?user=luPx18QAAAAJ&hl=en&oi=sra,"KC Santosh, S Antani, DS Guru, N Dey - 2019 - CRC Press"
Pre-diagnosis of diabetic retinopathy using blob detection,https://ieeexplore.ieee.org/abstract/document/9183241/,"MM Dharmana, MS Aiswarya - 2020 Second International …, 2020 - ieeexplore.ieee.org"
Application and observation of artificial intelligence in clinical practice of fundus screening for diabetic retinopathy with non-mydriatic fundus photography: a …,https://journals.sagepub.com/doi/abs/10.1177/20406223221097335,"Z Hao, R Xu, X Huang, X Ren, H Li… - … Advances in Chronic …, 2022 - journals.sagepub.com"
Addressing artificial intelligence bias in retinal diagnostics,https://jov.arvojournals.org/article.aspx?articleid=2772266,"P Burlina, N Joshi, W Paul, KD Pacheco… - … Vision Science & …, 2021 - jov.arvojournals.org"
Supervised machine learning based multi-task artificial intelligence classification of retinopathies,https://www.mdpi.com/481954,"M Alam, D Le, JI Lim, RVP Chan, X Yao - Journal of clinical medicine, 2019 - mdpi.com"
A novel approach of diabetic retinopathy early detection based on multifractal geometry analysis for OCTA macular images using support vector machine,https://ieeexplore.ieee.org/abstract/document/9335918/,"MM Abdelsalam, MA Zahran - IEEE Access, 2021 - ieeexplore.ieee.org"
Generative data augmentation for diabetic retinopathy classification,https://ieeexplore.ieee.org/abstract/document/9288197/,"G Lim, P Thombre, ML Lee… - … with artificial intelligence  …, 2020 - ieeexplore.ieee.org"
Self-supervised retinal thickness prediction enables deep learning from unlabelled data to boost classification of diabetic retinopathy,https://www.nature.com/articles/s42256-020-00247-1,"OG Holmberg, ND Köhler, T Martins… - … Machine Intelligence, 2020 - nature.com"
Automated detection of severe diabetic retinopathy using deep learning method,https://link.springer.com/article/10.1007/s00417-021-05402-x,"X Zhang, D Li, Q Wei, X Han, B Zhang, H Chen… - Graefe's Archive for …, 2022 - Springer"
Identification of diabetic retinopathy through machine learning,https://www.hindawi.com/journals/misy/2021/1155116/,"M Bader Alazzam, F Alassery, A Almulihi - Mobile Information Systems, 2021 - hindawi.com"
Hybrid deep learning models for diabetic retinopathy classification,https://link.springer.com/chapter/10.1007/978-3-031-07969-6_13,"M Mikram, C Moujahdi, M Rhanoui, M Meddad… - … Conference On Big …, 2022 - Springer"
Current state and future prospects of artificial intelligence in ophthalmology: a review,https://onlinelibrary.wiley.com/doi/abs/10.1111/ceo.13381,"DT Hogarty, DA Mackey… - Clinical & experimental …, 2019 - Wiley Online Library"
Development of an artificial intelligence system to classify pathology and clinical features on retinal fundus images,https://onlinelibrary.wiley.com/doi/abs/10.1111/ceo.13433,"CH Stevenson, SC Hong… - Clinical & experimental …, 2019 - Wiley Online Library"
The Validation of Deep Learning-Based Grading Model for Diabetic Retinopathy.,https://europepmc.org/articles/pmc9148973/bin/presentation_1.pdf,"W Zhang, D Li, Q Wei, D Ding, L Meng, Y Wang… - Frontiers in …, 2022 - europepmc.org"
Deep and densely connected networks for classification of diabetic retinopathy,https://www.mdpi.com/609418,"H Riaz, J Park, H Choi, H Kim, J Kim - Diagnostics, 2020 - mdpi.com"
Deep learning–based algorithms in screening of diabetic retinopathy: A systematic review of diagnostic performance,https://www.sciencedirect.com/science/article/pii/S2468653018304871,"KB Nielsen, ML Lautrup, JKH Andersen… - … Retina, 2019 - Elsevier"
Artificial Intelligence in the assessment of diabetic retinopathy from fundus photographs,https://www.tandfonline.com/doi/abs/10.1080/08820538.2020.1855358,"MJ Gilbert, JK Sun - Seminars in Ophthalmology, 2020 - Taylor & Francis"
Artificial intelligence in retinopathy of prematurity diagnosis,https://iovs.arvojournals.org/article.aspx?articleid=2761146,"BA Scruggs, RVP Chan… - … vision science & …, 2020 - iovs.arvojournals.org"
Health economic and safety considerations for artificial intelligence applications in diabetic retinopathy screening,https://iovs.arvojournals.org/article.aspx?articleid=2764675,"Y Xie, DV Gunasekeran, K Balaskas… - … Vision Science & …, 2020 - iovs.arvojournals.org"
Deep learning algorithms for detection of diabetic retinopathy in retinal fundus photographs: A systematic review and meta-analysis,https://www.sciencedirect.com/science/article/pii/S0169260719311010,"MM Islam, HC Yang, TN Poly, WS Jian… - Computer Methods and …, 2020 - Elsevier"
Mini lesions detection on diabetic retinopathy images via large scale CNN features,https://ieeexplore.ieee.org/abstract/document/8995281/,"Q Chen, X Sun, N Zhang, Y Cao… - … with Artificial Intelligence …, 2019 - ieeexplore.ieee.org"
Diagnosis of diabetic retinopathy using morphological process and SVM classifier,https://ieeexplore.ieee.org/abstract/document/6577181/,"M Gandhi, R Dhanasekaran - 2013 international conference on …, 2013 - ieeexplore.ieee.org"
Diabetic retinopathy detection using convolutional nueral networks algorithm,https://www.sciencedirect.com/science/article/pii/S2214785321000821,"S Sridhar, J PradeepKandhasamy, M Sinthuja… - Materials today …, 2021 - Elsevier"
Deep residual transfer learning for automatic diagnosis and grading of diabetic retinopathy,https://www.sciencedirect.com/science/article/pii/S0925231220316520,"FJ Martinez-Murcia, A Ortiz, J Ramírez, JM Górriz… - Neurocomputing, 2021 - Elsevier"
Automated detection of diabetic retinopathy,https://ieeexplore.ieee.org/abstract/document/8882914/,"TM Singh, P Bharali, C Bhuyan - 2019 Second International …, 2019 - ieeexplore.ieee.org"
Use of smartphones to detect diabetic retinopathy: scoping review and meta-analysis of diagnostic test accuracy studies,https://www.jmir.org/2020/5/e16658/,"CH Tan, BM Kyaw, H Smith, CS Tan, LT Car - Journal of medical Internet …, 2020 - jmir.org"
Survey on recent developments in automatic detection of diabetic retinopathy,https://www.sciencedirect.com/science/article/pii/S0181551221000103,"A Bilal, G Sun, S Mazhar - Journal Français d'Ophtalmologie, 2021 - Elsevier"
A survey on artificial intelligence approaches for medical image classification,https://sciresol.s3.us-east-2.amazonaws.com/IJST/Articles/2011/Issue-11/Article34.pdf,"SN Deepa, BA Devi - Indian Journal …, 2011 - sciresol.s3.us-east-2.amazonaws …"
"Automated detection and differentiation of drusen, exudates, and cotton-wool spots in digital color fundus photographs for diabetic retinopathy diagnosis",https://tvst.arvojournals.org/article.aspx?articleid=2164282,"M Niemeijer, B Van Ginneken… - … & visual science, 2007 - tvst.arvojournals.org"
Artificial intelligence in gastrointestinal endoscopy: The future is almost here,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6198310/,"M Alagappan, JRG Brown, Y Mori… - World journal of …, 2018 - ncbi.nlm.nih.gov"
Using artificial intelligence in diabetic retinopathy,https://www.researchgate.net/profile/Sashwanthi-Mohan/publication/363812460_Using_artificial_intelligence_in_diabetic_retinopathy/links/634d36b52752e45ef6bf7f35/Using-artificial-intelligence-in-diabetic-retinopathy.pdf,"S Mohan, R Gaur, R Raman - 2022 - researchgate.net"
Promising artificial intelligence-machine learning-deep learning algorithms in ophthalmology,https://journals.lww.com/apjoo/fulltext/2019/05000/promising_artificial_intelligence_machine.13.aspx,"L Balyen, T Peto - The Asia-Pacific Journal of Ophthalmology, 2019 - journals.lww.com"
DS David,/citations?user=dqCY-o4AAAAJ&hl=en&oi=sra,"DS David - Artech J. Eff. Res. Eng. Technol, 2020"
Transfer learning for automated OCTA detection of diabetic retinopathy,https://tvst.arvojournals.org/article.aspx?articleid=2770240,"D Le, M Alam, CK Yao, JI Lim, YT Hsieh… - … Vision Science & …, 2020 - tvst.arvojournals.org"
Diabetic Retinopathy Classification using Deep Learning Techniques,https://ieeexplore.ieee.org/abstract/document/9885687/,"V Vipparthi, DR Rao, S Mullu… - 2022 3rd International …, 2022 - ieeexplore.ieee.org"
The neural network of one-dimensional convolution-an example of the diagnosis of diabetic retinopathy,https://ieeexplore.ieee.org/abstract/document/8715401/,"Y Sun - IEEE Access, 2019 - ieeexplore.ieee.org"
Autonomous artificial intelligence in diabetic retinopathy: from algorithm to clinical application,https://journals.sagepub.com/doi/abs/10.1177/1932296820909900,"R Channa, R Wolf, MD Abramoff - Journal of diabetes …, 2021 - journals.sagepub.com"
Introduction to artificial intelligence in medicine,https://www.tandfonline.com/doi/abs/10.1080/13645706.2019.1575882,"Y Mintz, R Brodie - Minimally Invasive Therapy & Allied …, 2019 - Taylor & Francis"
Necessity of Local Modification for Deep Learning Algorithms to Predict Diabetic Retinopathy,https://www.mdpi.com/1461166,"CY Tsai, CT Chen, GA Chen, CF Yeh, CT Kuo… - International Journal of …, 2022 - mdpi.com"
Machine learning and artificial intelligence based diabetes mellitus detection and self-management: a systematic review,https://www.sciencedirect.com/science/article/pii/S1319157820304134,"J Chaki, ST Ganesh, SK Cidham… - Journal of King Saud …, 2020 - Elsevier"
Cardiovascular Risk Stratification in Diabetic Retinopathy via Atherosclerotic Pathway in COVID-19/Non-COVID-19 Frameworks Using Artificial Intelligence …,https://www.mdpi.com/2075-4418/12/5/1234,"S Munjral, M Maindarkar, P Ahluwalia, A Puvvula… - Diagnostics, 2022 - mdpi.com"
Artificial Intelligence in Healthcare: Diabetic Retinopathy,https://link.springer.com/chapter/10.1007/978-981-16-6289-8_39,"M Pandey - Proceedings of Data Analytics and Management, 2022 - Springer"
Developments in Non-Invasive Imaging to Guide Diagnosis and Treatment of Proliferative Diabetic Retinopathy: A Systematic Review,https://www.mdpi.com/2673-8937/1/3/20,"E Bowditch, A Chang, H Mehta - International Journal of Translational …, 2021 - mdpi.com"
Vascular changes precede tomographic changes in diabetic eyes without retinopathy and improve artificial intelligence diagnostics,https://onlinelibrary.wiley.com/doi/abs/10.1002/jbio.202000107,"N Govindaswamy, D Ratra, D Dalan… - Journal of …, 2020 - Wiley Online Library"
Hemorrhage semantic segmentation in fundus images for the diagnosis of diabetic retinopathy by using a convolutional neural network,https://journalofbigdata.springeropen.com/articles/10.1186/s40537-022-00632-0,"A Skouta, A Elmoufidi… - … of Big Data, 2022 - journalofbigdata.springeropen.com"
Adversarial attack and defence through adversarial training and feature fusion for diabetic retinopathy recognition,https://www.mdpi.com/1424-8220/21/11/3922,"S Lal, SU Rehman, JH Shah, T Meraj, HT Rauf… - Sensors, 2021 - mdpi.com"
Evolutionary algorithm based classifier parameter tuning for automatic diabetic retinopathy grading: A hybrid feature extraction approach,https://www.sciencedirect.com/science/article/pii/S0950705112002651,"MRK Mookiah, UR Acharya, RJ Martis, CK Chua… - Knowledge-based …, 2013 - Elsevier"
SCREEN-DR: Collaborative platform for diabetic retinopathy,https://www.sciencedirect.com/science/article/pii/S1386505618304830,"M Pedrosa, JM Silva, JF Silva, S Matos… - International journal of …, 2018 - Elsevier"
Development of a deep learning algorithm for automatic diagnosis of diabetic retinopathy,https://ebooks.iospress.nl/doi/10.3233/978-1-61499-830-3-559,"M Raju, V Pagidimarri, R Barreto… - MEDINFO 2017 …, 2017 - ebooks.iospress.nl"
Diabetic retinopathy screening guidelines in India: all India Ophthalmological Society diabetic retinopathy Task force and vitreoretinal Society of India …,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7942107/,"R Raman, K Ramasamy, R Rajalakshmi… - Indian Journal of …, 2021 - ncbi.nlm.nih.gov"
"Can artificial intelligence make screening faster, more accurate, and more accessible?","https://journals.lww.com/apjoo/Fulltext/2018/11000/Can_Artificial_Intelligence_Make_Screening_Faster,.10.aspx","Z Li, S Keel, M He - The Asia-Pacific Journal of Ophthalmology, 2018 - journals.lww.com"
An automated grading system for detection of vision-threatening referable diabetic retinopathy on the basis of color fundus photographs,https://diabetesjournals.org/care/article-abstract/41/12/2509/36583,"Z Li, S Keel, C Liu, Y He, W Meng, J Scheetz… - Diabetes …, 2018 - Am Diabetes Assoc"
Fundamentals of artificial intelligence for ophthalmologists,https://journals.lww.com/co-ophthalmology/Fulltext/2020/09000/Fundamentals_of_artificial_intelligence_for.2.aspx?context=LatestArticles,"BU Ahmad, JE Kim, E Rahimy - Current Opinion in …, 2020 - journals.lww.com"
Diabetic retinopathy detection using convolutional neural network: A comparative study on different architectures,https://ph02.tci-thaijo.org/index.php/mijet/article/view/242437,"T Hattiya, K Dittakan, S Musikasuwan - Engineering Access, 2021 - ph02.tci-thaijo.org"
"A review of diabetic retinopathy: Datasets, approaches, evaluation metrics and future trends",https://www.sciencedirect.com/science/article/pii/S1319157821001397,"D Nagpal, SN Panda, M Malarvel, PA Pattanaik… - Journal of King Saud …, 2021 - Elsevier"
Classification of diabetic retinopathy images by using deep learning models,https://www.researchgate.net/profile/N-Ch-Sriman-Narayana-Iyenger/publication/322978904_Classification_of_Diabetic_Retinopathy_Images_by_Using_Deep_Learning_Models/links/5b224b6f458515270fc79e92/Classification-of-Diabetic-Retinopathy-Images-by-Using-Deep-Learning-Models.pdf,"S Dutta, BC Manideep, SM Basha… - … Journal of Grid and …, 2018 - researchgate.net"
A lightweight CNN for Diabetic Retinopathy classification from fundus images,https://www.sciencedirect.com/science/article/pii/S1746809420302676,"S Gayathri, VP Gopi, P Palanisamy - Biomedical Signal Processing and …, 2020 - Elsevier"
Diabetic Retinopathy Detection using Ensemble Machine Learning,https://ieeexplore.ieee.org/abstract/document/9491645/,"I Odeh, M Alkasassbeh… - … Conference on Information …, 2021 - ieeexplore.ieee.org"
Automated identification and grading system of diabetic retinopathy using deep neural networks,https://www.sciencedirect.com/science/article/pii/S0950705119301303,"W Zhang, J Zhong, S Yang, Z Gao, J Hu… - Knowledge-Based …, 2019 - Elsevier"
Automatic diabetic retinopathy grading system based on detecting multiple retinal lesions,https://ieeexplore.ieee.org/abstract/document/9328438/,"E Abdelmaksoud, S El-Sappagh, S Barakat… - IEEE …, 2021 - ieeexplore.ieee.org"
Artificial intelligence in ophthalmology in 2020: a technology on the cusp for translation and implementation,https://journals.lww.com/apjoo/fulltext/2020/04000/artificial_intelligence_in_ophthalmology_in_2020_.2.aspx,"DV Gunasekeran, TY Wong - The Asia-Pacific Journal of …, 2020 - journals.lww.com"
Diabetic retinopathy screening with automated retinal image analysis in a primary care setting improves adherence to ophthalmic care,https://www.sciencedirect.com/science/article/pii/S2468653020302475,"J Liu, E Gibson, S Ramchal, V Shankar, K Piggott… - … Retina, 2021 - Elsevier"
Diabetic Retinopathy Classification Using Hybrid Deep Learning Approach,https://link.springer.com/article/10.1007/s42979-022-01240-8,"B Menaouer, Z Dermane, N El Houda Kebir… - SN Computer …, 2022 - Springer"
Screening for diabetic retinopathy using an automated diagnostic system based on deep learning: diagnostic accuracy assessment,https://www.karger.com/Article/Abstract/512638,"S Rêgo, M Dutra-Medeiros, F Soares… - …, 2021 - karger.com"
Application of machine learning algorithms on diabetic retinopathy,https://ieeexplore.ieee.org/abstract/document/8256959/,"R Pal, J Poray, M Sen - 2017 2nd IEEE International …, 2017 - ieeexplore.ieee.org"
… of diabetes diagnosis on the basis of machine learning techniques and the detection approaches to diabetic retinopathy using Artificial Intelligence,https://www.academia.edu/download/66255055/ijatcse571022021.pdf,"S Prasanth, MR Thanka, EB Edwin - International Journal, 2021 - academia.edu"
An automatic detection system of diabetic retinopathy using a hybrid inductive machine learning algorithm,https://link.springer.com/article/10.1007/s00779-020-01519-8,"MH Mahmoud, S Alamery, H Fouad, A Altinawi… - Personal and Ubiquitous …, 2021 - Springer"
Deep multi-task learning for diabetic retinopathy grading in fundus images,https://ojs.aaai.org/index.php/AAAI/article/view/16388,"X Wang, M Xu, J Zhang, L Jiang, L Li - … on Artificial Intelligence, 2021 - ojs.aaai.org"
"Artificial intelligence in healthcare: past, present and future",https://svn.bmj.com/content/2/4/230.abstract,"F Jiang, Y Jiang, H Zhi, Y Dong, H Li, S Ma… - Stroke and vascular …, 2017 - svn.bmj.com"
Application of deep learning image assessment software VeriSee™ for diabetic retinopathy screening,https://www.sciencedirect.com/science/article/pii/S0929664620301182,"YT Hsieh, LM Chuang, YD Jiang, TJ Chang… - Journal of the Formosan …, 2021 - Elsevier"
Feature Selection for Simple Color Histogram Filter based on Retinal Fundus Images for Diabetic Retinopathy Recognition,https://www.tandfonline.com/doi/abs/10.1080/03772063.2020.1844082,"T Vijayan, M Sangeetha, A Kumaravel… - IETE Journal of …, 2020 - Taylor & Francis"
Artificial intelligence/machine learning in respiratory medicine and potential role in asthma and COPD diagnosis,https://www.sciencedirect.com/science/article/pii/S221321982100194X,"A Kaplan, H Cao, JM FitzGerald, N Iannotti… - The Journal of Allergy …, 2021 - Elsevier"
Comparative study of fine-tuning of pre-trained convolutional neural networks for diabetic retinopathy screening,https://ieeexplore.ieee.org/abstract/document/8430269/,"S Mohammadian, A Karsaz… - 2017 24th National and …, 2017 - ieeexplore.ieee.org"
Automated diabetic retinopathy grading using deep convolutional neural network,https://arxiv.org/abs/2004.06334,"SS Chaturvedi, K Gupta, V Ninawe… - arXiv preprint arXiv …, 2020 - arxiv.org"
Artificial intelligence with deep learning technology looks into diabetic retinopathy screening,https://jamanetwork.com/journals/jama/article-abstract/2588762,"TY Wong, NM Bressler - Jama, 2016 - jamanetwork.com"
Presentation of a segmentation method for a diabetic retinopathy patient's fundus region detection using a convolutional neural network,https://www.hindawi.com/journals/cin/2021/7714351/,"A Valizadeh, S Jafarzadeh Ghoushchi… - … Intelligence and …, 2021 - hindawi.com"
Risk of blindness among patients with diabetes and newly diagnosed diabetic retinopathy,https://diabetesjournals.org/care/article-abstract/44/3/748/138555,"CC Wykoff, RN Khurana, QD Nguyen, SP Kelly… - Diabetes …, 2021 - Am Diabetes Assoc"
Hybrid model structure for diabetic retinopathy classification,https://www.hindawi.com/journals/jhe/2020/8840174/,"H Liu, K Yue, S Cheng, C Pan, J Sun… - Journal of Healthcare …, 2020 - hindawi.com"
The Role of Different Retinal Imaging Modalities in Predicting Progression of Diabetic Retinopathy: A Survey,https://www.mdpi.com/1424-8220/22/9/3490,"M Elsharkawy, M Elrazzaz, A Sharafeldeen, M Alhalabi… - Sensors, 2022 - mdpi.com"
An approach to detecting diabetic retinopathy based on integrated shallow convolutional neural networks,https://ieeexplore.ieee.org/abstract/document/9208666/,"W Chen, B Yang, J Li, J Wang - IEEE Access, 2020 - ieeexplore.ieee.org"
EdgeAI: diabetic retinopathy detection in intel architecture,https://ieeexplore.ieee.org/abstract/document/9311036/,"G Mathew, SS Ramachandran… - … on Artificial Intelligence …, 2020 - ieeexplore.ieee.org"
Validation of a diagnostic support system for diabetic retinopathy based on clinical parameters,https://tvst.arvojournals.org/article.aspx?articleid=2772400,"P Romero-Aroca, R Verges-Pujol… - … Vision Science & …, 2021 - tvst.arvojournals.org"
Integration of different fuzzy rule-induction methods to improve the classification of patients with diabetic retinopathy,https://books.google.com/books?hl=en&lr=&id=nvA-DwAAQBAJ&oi=fnd&pg=PA6&dq=artificial+intelligence+and+diabetic+retinopathy+classification+or+diagnosis&ots=nBj1jVhcG3&sig=0SWsDMp5Ue-0DSLGV9Bm7MNq3Kg,"I Aguiló - Recent Advances in Artificial Intelligence Research …, 2017 - books.google.com"
An explainable deep learning ensemble model for robust diagnosis of diabetic retinopathy grading,https://dl.acm.org/doi/abs/10.1145/3469841,"M Shorfuzzaman, MS Hossain… - ACM Transactions on …, 2021 - dl.acm.org"
Clinical validation of an artificial intelligence-based diabetic retinopathy screening tool for a national health system,https://www.nature.com/articles/s41433-020-01366-0,"JT Arenas-Cavalli, I Abarca, M Rojas-Contreras… - Eye, 2022 - nature.com"
Machine learning: applications of artificial intelligence to imaging and diagnosis,https://link.springer.com/article/10.1007/s12551-018-0449-9,"JA Nichols, HW Herbert Chan, MAB Baker - Biophysical reviews, 2019 - Springer"
A novel computer-aided diagnostic system for early detection of diabetic retinopathy using 3D-OCT higher-order spatial appearance model,https://www.mdpi.com/2075-4418/12/2/461,"M Elsharkawy, A Sharafeldeen, A Soliman, F Khalifa… - Diagnostics, 2022 - mdpi.com"
A computational-intelligence-based approach for detection of exudates in diabetic retinopathy images,https://ieeexplore.ieee.org/abstract/document/5156192/,"A Osareh, B Shadgar… - IEEE Transactions on …, 2009 - ieeexplore.ieee.org"
"Applications of Artificial Intelligence for the Detection, Management, and Treatment of Diabetic Retinopathy.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8514105/,"M Kalavar, H Al-Khersan, J Sridhar… - International …, 2020 - ncbi.nlm.nih.gov"
Diabetic retinopathy screening using smartphone-based fundus imaging in India,https://www.sciencedirect.com/science/article/pii/S0161642020304632,"MWM Wintergerst, DK Mishra, L Hartmann, P Shah… - Ophthalmology, 2020 - Elsevier"
A smart telemedicine system with deep learning to manage diabetic retinopathy and foot ulcers,https://ieeexplore.ieee.org/abstract/document/8818682/,"I Wijesinghe, C Gamage, I Perera… - 2019 Moratuwa …, 2019 - ieeexplore.ieee.org"
Intelligent detection and applied research on diabetic retinopathy based on the residual attention network,https://onlinelibrary.wiley.com/doi/abs/10.1002/ima.22734,"M Yu, Y Wang - International Journal of Imaging Systems and …, 2022 - Wiley Online Library"
Application of artificial intelligence in targeting retinal diseases,https://www.ingentaconnect.com/content/ben/cdt/2020/00000021/00000012/art00008,"FS Sorrentino, G Jurman, K De Nadai… - Current Drug …, 2020 - ingentaconnect.com"
Diagnostic accuracy of a device for the automated detection of diabetic retinopathy in a primary care setting,https://diabetesjournals.org/care/article-abstract/42/4/651/36147,"FD Verbraak, MD Abramoff, GCF Bausch… - Diabetes …, 2019 - Am Diabetes Assoc"
Classification of fundus images for diabetic retinopathy using artificial neural network,https://ieeexplore.ieee.org/abstract/document/8717479/,"NH Harun, Y Yusof, F Hassan… - 2019 IEEE Jordan …, 2019 - ieeexplore.ieee.org"
Proposed retinal abnormality detection and classification approach: Computer aided detection for diabetic retinopathy by machine learning approaches,https://ieeexplore.ieee.org/abstract/document/7586601/,"V Raman, P Then, P Sumari - 2016 8th IEEE International …, 2016 - ieeexplore.ieee.org"
Simple methods for the lesion detection and severity grading of diabetic retinopathy by image processing and transfer learning,https://www.sciencedirect.com/science/article/pii/S0010482521005898,"A Sugeno, Y Ishikawa, T Ohshima… - Computers in Biology and …, 2021 - Elsevier"
Computerized Diagnosis of Diabetic Retinopathy based on Deep Learning Techniques,https://ieeexplore.ieee.org/abstract/document/9792814/,"BT Monisha, C Divya… - … Artificial Intelligence and …, 2022 - ieeexplore.ieee.org"
Review of retinal cameras for global coverage of diabetic retinopathy screening,https://www.nature.com/articles/s41433-020-01262-7,"R Rajalakshmi, V Prathiba, S Arulmalar, M Usha - Eye, 2021 - nature.com"
Deep learning for automated diabetic retinopathy screening fused with heterogeneous data from EHRs can lead to earlier referral decisions,https://jov.arvojournals.org/article.aspx?articleid=2776605,"MY Hsu, JY Chiou, JT Liu, CM Lee… - … Vision Science & …, 2021 - jov.arvojournals.org"
A comprehensive study of machine learning methods on diabetic retinopathy classification,http://acikerisim.bakircay.edu.tr/xmlui/handle/20.500.14034/279,"ÖF Gürcan, ÖF Beyca, O Doğan - … Intelligence Systems, 2021 - acikerisim.bakircay.edu.tr"
Artificial intelligence–assisted detection of diabetic retinopathy on digital fundus images: concepts and applications in the National Health Service,https://www.sciencedirect.com/science/article/pii/B9780128190432000113,"M Kouroupis, N Korfiatis, J Cornford - Innovation in Health Informatics, 2020 - Elsevier"
A critical review on diagnosis of diabetic retinopathy using machine learning and deep learning,https://link.springer.com/article/10.1007/s11042-022-12642-4,"D Das, SK Biswas, S Bandyopadhyay - Multimedia Tools and Applications, 2022 - Springer"
"Recently updated global diabetic retinopathy screening guidelines: commonalities, differences, and future possibilities",https://www.nature.com/articles/s41433-021-01572-4,"T Das, B Takkar, S Sivaprasad, T Thanksphon… - Eye, 2021 - nature.com"
A (eye): a review of current applications of artificial intelligence and machine learning in ophthalmology,https://journals.lww.com/internat-ophthalmology/Fulltext/2020/06010/A_eye___A_Review_of_Current_Applications_of.6.aspx,"GW Armstrong, AC Lorch - International ophthalmology clinics, 2020 - journals.lww.com"
"Artificial intelligence, the internet of things, and virtual clinics: ophthalmology at the digital translation forefront",https://www.thelancet.com/journals/landig/article/PIIS2589-7500(19)30217-1/fulltext,"DSW Ting, H Lin, P Ruamviboonsuk… - The Lancet Digital …, 2020 - thelancet.com"
Evaluation of an AI system for the detection of diabetic retinopathy from images captured with a handheld portable fundus camera: the MAILOR AI study,https://www.nature.com/articles/s41433-020-0927-8,"TW Rogers, J Gonzalez-Bueno, R Garcia Franco… - Eye, 2021 - nature.com"
Discrimination of Diabetic Retinopathy From Optical Coherence Tomography Angiography Images Using Machine Learning Methods,https://ieeexplore.ieee.org/abstract/document/9344690/,"Z Liu, C Wang, X Cai, H Jiang, J Wang - IEEE access, 2021 - ieeexplore.ieee.org"
Transfer learning based diabetic retinopathy detection with a novel preprocessed layer,https://ieeexplore.ieee.org/abstract/document/9230648/,"MR Islam, MAM Hasan… - 2020 IEEE Region 10 …, 2020 - ieeexplore.ieee.org"
Deep neural networks to predict diabetic retinopathy,https://link.springer.com/article/10.1007/s12652-020-01963-7,"TR Gadekallu, N Khare, S Bhattacharya… - … of Ambient Intelligence …, 2020 - Springer"
Comparison of early diabetic retinopathy staging in asymptomatic patients between autonomous AI-based screening and human-graded ultra-widefield colour …,https://www.nature.com/articles/s41433-021-01912-4,"A Sedova, D Hajdu, F Datlinger, I Steiner, M Neschi… - Eye, 2022 - nature.com"
